,Tweets,step01,tokens,final_tokens,step02
173,"Duh mimin belum kesampaian main ke sana lagi. @MilanistiOrId @InterClubIndo nggak mau ngajak main nih? 😁

Sobat beI… https://t.co/IkeoB0ZKra",duh mimin belum kesampaian main ke sana lagi milanistiorid interclubindo nggak mau ngajak main nih sobat bei coikeobzkra,"['duh', 'mimin', 'belum', 'kesampaian', 'main', 'ke', 'sana', 'lagi', 'milanistiorid', 'interclubindo', 'nggak', 'mau', 'ngajak', 'main', 'nih', 'sobat', 'bei', 'coikeobzkra']","['duh', 'mimin', 'belum', 'kesampaian', 'main', 'ke', 'sana', 'lagi', 'milanistiorid', 'interclubindo', 'nggak', 'mau', 'ngajak', 'main', 'nih', 'sobat', 'bei', 'coikeobzkra']",duh mimin belum kesampaian main ke sana lagi milanistiorid interclubindo nggak mau ngajak main nih sobat bei coikeobzkra
174,Kerja sama 🔴⚫ AC MILAN &amp; INTER MILAN 🔵⚫ untuk merobohkan San Siro / Giuseppe Meazza akhirnya dan membangun stadion… https://t.co/t2a6L4DnHh,kerja sama ac milan amp inter milan untuk merobohkan san siro giuseppe meazza akhirnya dan membangun stadion cotaldnhh,"['kerja', 'sama', 'ac', 'milan', 'amp', 'inter', 'milan', 'untuk', 'merobohkan', 'san', 'siro', 'giuseppe', 'meazza', 'akhirnya', 'dan', 'membangun', 'stadion', 'cotaldnhh']","['kerja', 'sama', 'ac', 'milan', 'amp', 'inter', 'milan', 'untuk', 'merobohkan', 'san', 'siro', 'giuseppe', 'meazza', 'akhirnya', 'dan', 'membangun', 'stadion', 'cotaldnhh']",kerja sama ac milan amp inter milan untuk merobohkan san siro giuseppe meazza akhirnya dan membangun stadion cotaldnhh
175,"Niat hati belain teman, eh mantan pemain Juventus, Douglas Costa justru nggak bisa kontrol emosi sampai jadi malah… https://t.co/JPTeAtXnA3",niat hati belain teman eh mantan pemain juventus douglas costa justru nggak bisa kontrol emosi sampai jadi malah cojpteat,"['niat', 'hati', 'belain', 'teman', 'eh', 'mantan', 'pemain', 'juventus', 'douglas', 'costa', 'justru', 'nggak', 'bisa', 'kontrol', 'emosi', 'sampai', 'jadi', 'malah', 'cojpteat']","['niat', 'hati', 'belain', 'teman', 'eh', 'mantan', 'pemain', 'juventus', 'douglas', 'costa', 'justru', 'nggak', 'bisa', 'kontrol', 'emosi', 'sampai', 'jadi', 'malah', 'cojpteat']",niat hati belain teman eh mantan pemain juventus douglas costa justru nggak bisa kontrol emosi sampai jadi malah cojpteat
176,10 tahun sudah Luka Modric bertualang di LaLiga. Rentetan trofi dan statistik apik pun di torehkan pemain asal Kroa… https://t.co/Wy8t88g4H5,  tahun sudah luka modric bertualang di laliga rentetan trofi dan statistik apik pun di torehkan pemain asal kroa cowytgh,"['tahun', 'sudah', 'luka', 'modric', 'bertualang', 'di', 'laliga', 'rentetan', 'trofi', 'dan', 'statistik', 'apik', 'pun', 'di', 'torehkan', 'pemain', 'asal', 'kroa', 'cowytgh']","['tahun', 'sudah', 'luka', 'modric', 'bertualang', 'di', 'laliga', 'rentetan', 'trofi', 'dan', 'statistik', 'apik', 'pun', 'di', 'torehkan', 'pemain', 'asal', 'kroa', 'cowytgh']",tahun sudah luka modric bertualang di laliga rentetan trofi dan statistik apik pun di torehkan pemain asal kroa cowytgh
177,Inaki dan Nico Williams catat sejarah sebagai dua bersaudara yang cetak gol di satu pertandingan. Sebelumnya ada Di… https://t.co/7MZF2cDIF3,inaki dan nico williams catat sejarah sebagai dua bersaudara yang cetak gol di satu pertandingan sebelumnya ada di comzfcdif,"['inaki', 'dan', 'nico', 'williams', 'catat', 'sejarah', 'sebagai', 'dua', 'bersaudara', 'yang', 'cetak', 'gol', 'di', 'satu', 'pertandingan', 'sebelumnya', 'ada', 'di', 'comzfcdif']","['inaki', 'dan', 'nico', 'williams', 'catat', 'sejarah', 'sebagai', 'dua', 'bersaudara', 'yang', 'cetak', 'gol', 'di', 'satu', 'pertandingan', 'sebelumnya', 'ada', 'di', 'comzfcdif']",inaki dan nico williams catat sejarah sebagai dua bersaudara yang cetak gol di satu pertandingan sebelumnya ada di comzfcdif
178,"Valverde bakalan jadi salah satu gelandang terbaik dunia nantinya? ⚪👀

#beINLaLiga https://t.co/h1qhGr1nGT",valverde bakalan jadi salah satu gelandang terbaik dunia nantinya cohqhgrngt,"['valverde', 'bakalan', 'jadi', 'salah', 'satu', 'gelandang', 'terbaik', 'dunia', 'nantinya', 'cohqhgrngt']","['valverde', 'bakalan', 'jadi', 'salah', 'satu', 'gelandang', 'terbaik', 'dunia', 'nantinya', 'cohqhgrngt']",valverde bakalan jadi salah satu gelandang terbaik dunia nantinya cohqhgrngt
179,"AKSI TERAKHIR FEDERER di Laver Cup 2022!

Federer akan lakoni laga terakhirnya di Laver Cup 2022! Tapi sebelumnya y… https://t.co/7i1mhEINyB",aksi terakhir federer di laver cup   federer akan lakoni laga terakhirnya di laver cup   tapi sebelumnya coimheinyb,"['aksi', 'terakhir', 'federer', 'di', 'laver', 'cup', 'federer', 'akan', 'lakoni', 'laga', 'terakhirnya', 'di', 'laver', 'cup', 'tapi', 'sebelumnya', 'coimheinyb']","['aksi', 'terakhir', 'federer', 'di', 'laver', 'cup', 'federer', 'akan', 'lakoni', 'laga', 'terakhirnya', 'di', 'laver', 'cup', 'tapi', 'sebelumnya', 'coimheinyb']",aksi terakhir federer di laver cup federer akan lakoni laga terakhirnya di laver cup tapi sebelumnya coimheinyb
180,Udinese secara gemilang berhasil tumbangkan Inter dan uniknya 2 GOL penutup mereka diciptakan dimenit-menit akhir l… https://t.co/QJvJaN14sA,udinese secara gemilang berhasil tumbangkan inter dan uniknya   gol penutup mereka diciptakan dimenit menit akhir coqjvjansa,"['udinese', 'secara', 'gemilang', 'berhasil', 'tumbangkan', 'inter', 'dan', 'uniknya', 'gol', 'penutup', 'mereka', 'diciptakan', 'dimenit', 'menit', 'akhir', 'coqjvjansa']","['udinese', 'secara', 'gemilang', 'berhasil', 'tumbangkan', 'inter', 'dan', 'uniknya', 'gol', 'penutup', 'mereka', 'diciptakan', 'dimenit', 'menit', 'akhir', 'coqjvjansa']",udinese secara gemilang berhasil tumbangkan inter dan uniknya gol penutup mereka diciptakan dimenit menit akhir coqjvjansa
181,FED ARRIVED! 🤝🏻 Sang legenda telah sampai di London untuk lakoni partai terakhirnya sebagai petenis! Yuk CEK kedata… https://t.co/drYE5gtPE9,fed arrived sang legenda telah sampai di london untuk lakoni partai terakhirnya sebagai petenis yuk cek kedata codryegtpe,"['fed', 'arrived', 'sang', 'legenda', 'telah', 'sampai', 'di', 'london', 'untuk', 'lakoni', 'partai', 'terakhirnya', 'sebagai', 'petenis', 'yuk', 'cek', 'kedata', 'codryegtpe']","['fed', 'arrived', 'sang', 'legenda', 'telah', 'sampai', 'di', 'london', 'untuk', 'lakoni', 'partai', 'terakhirnya', 'sebagai', 'petenis', 'yuk', 'cek', 'kedata', 'codryegtpe']",fed arrived sang legenda telah sampai di london untuk lakoni partai terakhirnya sebagai petenis yuk cek kedata codryegtpe
182,"Belum ada 10 pekan, Ligue 1 secara total sudah mencatatkan 3️⃣4️⃣ kartu merah! 🟥

Keradd bener nih Liga Prancis mus… https://t.co/IPSJ9eRjLi",belum ada   pekan ligue   secara total sudah mencatatkan     kartu merah keradd bener nih liga prancis mus coipsjerjli,"['belum', 'ada', 'pekan', 'ligue', 'secara', 'total', 'sudah', 'mencatatkan', 'kartu', 'merah', 'keradd', 'bener', 'nih', 'liga', 'prancis', 'mus', 'coipsjerjli']","['belum', 'ada', 'pekan', 'ligue', 'secara', 'total', 'sudah', 'mencatatkan', 'kartu', 'merah', 'keradd', 'bener', 'nih', 'liga', 'prancis', 'mus', 'coipsjerjli']",belum ada pekan ligue secara total sudah mencatatkan kartu merah keradd bener nih liga prancis mus coipsjerjli
183,Dua gol di babak pertama dari Pedro Vite dan Julian Gressel sukses bawa Vancouver Whitecaps raih kemenangan tipis 2… https://t.co/mEcdCjb2AJ,dua gol di babak pertama dari pedro vite dan julian gressel sukses bawa vancouver whitecaps raih kemenangan tipis   comecdcjbaj,"['dua', 'gol', 'di', 'babak', 'pertama', 'dari', 'pedro', 'vite', 'dan', 'julian', 'gressel', 'sukses', 'bawa', 'vancouver', 'whitecaps', 'raih', 'kemenangan', 'tipis', 'comecdcjbaj']","['dua', 'gol', 'di', 'babak', 'pertama', 'dari', 'pedro', 'vite', 'dan', 'julian', 'gressel', 'sukses', 'bawa', 'vancouver', 'whitecaps', 'raih', 'kemenangan', 'tipis', 'comecdcjbaj']",dua gol di babak pertama dari pedro vite dan julian gressel sukses bawa vancouver whitecaps raih kemenangan tipis comecdcjbaj
184,Kebugaran tubuh menjadi alasan Roger Federer gantung raket. Petenis asal Swiss ini pun menyatakan jika di Laver Cup… https://t.co/tygDOGJOZK,kebugaran tubuh menjadi alasan roger federer gantung raket petenis asal swiss ini pun menyatakan jika di laver cup cotygdogjozk,"['kebugaran', 'tubuh', 'menjadi', 'alasan', 'roger', 'federer', 'gantung', 'raket', 'petenis', 'asal', 'swiss', 'ini', 'pun', 'menyatakan', 'jika', 'di', 'laver', 'cup', 'cotygdogjozk']","['kebugaran', 'tubuh', 'menjadi', 'alasan', 'roger', 'federer', 'gantung', 'raket', 'petenis', 'asal', 'swiss', 'ini', 'pun', 'menyatakan', 'jika', 'di', 'laver', 'cup', 'cotygdogjozk']",kebugaran tubuh menjadi alasan roger federer gantung raket petenis asal swiss ini pun menyatakan jika di laver cup cotygdogjozk
185,"Young Gunners 🔥 Nggak bohong kalau Arsenal emang punya banyak talenta-talenta muda.

Fyi waktu Ethan Nwaneri lahir… https://t.co/kJCgzzPaQI",young gunners nggak bohong kalau arsenal emang punya banyak talenta talenta muda fyi waktu ethan nwaneri lahir cokjcgzzpaqi,"['young', 'gunners', 'nggak', 'bohong', 'kalau', 'arsenal', 'emang', 'punya', 'banyak', 'talenta', 'talenta', 'muda', 'fyi', 'waktu', 'ethan', 'nwaneri', 'lahir', 'cokjcgzzpaqi']","['young', 'gunners', 'nggak', 'bohong', 'kalau', 'arsenal', 'emang', 'punya', 'banyak', 'talenta', 'talenta', 'muda', 'fyi', 'waktu', 'ethan', 'nwaneri', 'lahir', 'cokjcgzzpaqi']",young gunners nggak bohong kalau arsenal emang punya banyak talenta talenta muda fyi waktu ethan nwaneri lahir cokjcgzzpaqi
186,"Gegara nggak bisa tahan emosi, sampai keluar tuh juru sikutan maut, pemain anyar Juventus, Angel Di Maria tanpa bas… https://t.co/PWm9si2mN4",gegara nggak bisa tahan emosi sampai keluar tuh juru sikutan maut pemain anyar juventus angel di maria tanpa bas copwmsimn,"['gegara', 'nggak', 'bisa', 'tahan', 'emosi', 'sampai', 'keluar', 'tuh', 'juru', 'sikutan', 'maut', 'pemain', 'anyar', 'juventus', 'angel', 'di', 'maria', 'tanpa', 'bas', 'copwmsimn']","['gegara', 'nggak', 'bisa', 'tahan', 'emosi', 'sampai', 'keluar', 'tuh', 'juru', 'sikutan', 'maut', 'pemain', 'anyar', 'juventus', 'angel', 'di', 'maria', 'tanpa', 'bas', 'copwmsimn']",gegara nggak bisa tahan emosi sampai keluar tuh juru sikutan maut pemain anyar juventus angel di maria tanpa bas copwmsimn
187,"Mantan bintang muda Arsenal, Matteo Guendouzi di bilang tampil buruk enggak, tapi main bagus juga enggak. Masalahny… https://t.co/MLYTpL7ZAn",mantan bintang muda arsenal matteo guendouzi di bilang tampil buruk enggak tapi main bagus juga enggak masalahny comlytplzan,"['mantan', 'bintang', 'muda', 'arsenal', 'matteo', 'guendouzi', 'di', 'bilang', 'tampil', 'buruk', 'enggak', 'tapi', 'main', 'bagus', 'juga', 'enggak', 'masalahny', 'comlytplzan']","['mantan', 'bintang', 'muda', 'arsenal', 'matteo', 'guendouzi', 'di', 'bilang', 'tampil', 'buruk', 'enggak', 'tapi', 'main', 'bagus', 'juga', 'enggak', 'masalahny', 'comlytplzan']",mantan bintang muda arsenal matteo guendouzi di bilang tampil buruk enggak tapi main bagus juga enggak masalahny comlytplzan
188,Bianconeri satu lagi kabarnya kayanya lagi ga baik-baik. Yang satu ini justru ada di 3 besar... Kamu mending pilih… https://t.co/Ax1soAUjX9,bianconeri satu lagi kabarnya kayanya lagi ga baik baik yang satu ini justru ada di   besar kamu mending pilih co,"['bianconeri', 'satu', 'lagi', 'kabarnya', 'kayanya', 'lagi', 'ga', 'baik', 'baik', 'yang', 'satu', 'ini', 'justru', 'ada', 'di', 'besar', 'kamu', 'mending', 'pilih', 'co']","['bianconeri', 'satu', 'lagi', 'kabarnya', 'kayanya', 'lagi', 'ga', 'baik', 'baik', 'yang', 'satu', 'ini', 'justru', 'ada', 'di', 'besar', 'kamu', 'mending', 'pilih', 'co']",bianconeri satu lagi kabarnya kayanya lagi ga baik baik yang satu ini justru ada di besar kamu mending pilih co
189,"Napoli, Madrid dan PSG masih konsisten kuasai liga masing-masing jelang international break! 🔥 Kalau tim-tim favori… https://t.co/GA0lHpzaQl",napoli madrid dan psg masih konsisten kuasai liga masing masing jelang international break kalau tim tim favori cogalhpzaql,"['napoli', 'madrid', 'dan', 'psg', 'masih', 'konsisten', 'kuasai', 'liga', 'masing', 'masing', 'jelang', 'international', 'break', 'kalau', 'tim', 'tim', 'favori', 'cogalhpzaql']","['napoli', 'madrid', 'dan', 'psg', 'masih', 'konsisten', 'kuasai', 'liga', 'masing', 'masing', 'jelang', 'international', 'break', 'kalau', 'tim', 'tim', 'favori', 'cogalhpzaql']",napoli madrid dan psg masih konsisten kuasai liga masing masing jelang international break kalau tim tim favori cogalhpzaql
190,"Mantan bintang Real Madrid, Isco akhirnya cetak assist pertamanya di klub barunya Sevilla! Sang gelandang berhasil… https://t.co/nCiRocaC1t",mantan bintang real madrid isco akhirnya cetak assist pertamanya di klub barunya sevilla sang gelandang berhasil concirocact,"['mantan', 'bintang', 'real', 'madrid', 'isco', 'akhirnya', 'cetak', 'assist', 'pertamanya', 'di', 'klub', 'barunya', 'sevilla', 'sang', 'gelandang', 'berhasil', 'concirocact']","['mantan', 'bintang', 'real', 'madrid', 'isco', 'akhirnya', 'cetak', 'assist', 'pertamanya', 'di', 'klub', 'barunya', 'sevilla', 'sang', 'gelandang', 'berhasil', 'concirocact']",mantan bintang real madrid isco akhirnya cetak assist pertamanya di klub barunya sevilla sang gelandang berhasil concirocact
191,Mourinho strikes again! 🤝🏻 Kali ini The Special One kembali dengan pernyataan mencengangkannya dengan justru menyur… https://t.co/octfGjdRyW,mourinho strikes again kali ini the special one kembali dengan pernyataan mencengangkannya dengan justru menyur cooctfgjdryw,"['mourinho', 'strikes', 'again', 'kali', 'ini', 'the', 'special', 'one', 'kembali', 'dengan', 'pernyataan', 'mencengangkannya', 'dengan', 'justru', 'menyur', 'cooctfgjdryw']","['mourinho', 'strikes', 'again', 'kali', 'ini', 'the', 'special', 'one', 'kembali', 'dengan', 'pernyataan', 'mencengangkannya', 'dengan', 'justru', 'menyur', 'cooctfgjdryw']",mourinho strikes again kali ini the special one kembali dengan pernyataan mencengangkannya dengan justru menyur cooctfgjdryw
192,"Neymar percaya kalau dia bersama Lionel Messi, mereka bisa memenangi apa saja 🏆✨ Bakal terwujudkah Parisiens buat r… https://t.co/aOnZS4RTlX",neymar percaya kalau dia bersama lionel messi mereka bisa memenangi apa saja bakal terwujudkah parisiens buat coaonzs lx,"['neymar', 'percaya', 'kalau', 'dia', 'bersama', 'lionel', 'messi', 'mereka', 'bisa', 'memenangi', 'apa', 'saja', 'bakal', 'terwujudkah', 'parisiens', 'buat', 'coaonzs', 'lx']","['neymar', 'percaya', 'kalau', 'dia', 'bersama', 'lionel', 'messi', 'mereka', 'bisa', 'memenangi', 'apa', 'saja', 'bakal', 'terwujudkah', 'parisiens', 'buat', 'coaonzs', 'lx']",neymar percaya kalau dia bersama lionel messi mereka bisa memenangi apa saja bakal terwujudkah parisiens buat coaonzs lx
193,Dua maestro Italia berbicara 🧠🇮🇹 Gianfranco Zola menanyakan Andrea Pirlo tentang pengalamannya berkompetisi di pang… https://t.co/UN8tFqKLFt,dua maestro italia berbicara gianfranco zola menanyakan andrea pirlo tentang pengalamannya berkompetisi di pang countfqklft,"['dua', 'maestro', 'italia', 'berbicara', 'gianfranco', 'zola', 'menanyakan', 'andrea', 'pirlo', 'tentang', 'pengalamannya', 'berkompetisi', 'di', 'pang', 'countfqklft']","['dua', 'maestro', 'italia', 'berbicara', 'gianfranco', 'zola', 'menanyakan', 'andrea', 'pirlo', 'tentang', 'pengalamannya', 'berkompetisi', 'di', 'pang', 'countfqklft']",dua maestro italia berbicara gianfranco zola menanyakan andrea pirlo tentang pengalamannya berkompetisi di pang countfqklft
194,Bahaya Simeone 💥 Giovanni Simeone obrak-abrik pertahanan AC Milan sebelum cetak gol sundulan yang beri kekalahan pe… https://t.co/ZGosizu5r5,bahaya simeone giovanni simeone obrak abrik pertahanan ac milan sebelum cetak gol sundulan yang beri kekalahan pe cozgosizur,"['bahaya', 'simeone', 'giovanni', 'simeone', 'obrak', 'abrik', 'pertahanan', 'ac', 'milan', 'sebelum', 'cetak', 'gol', 'sundulan', 'yang', 'beri', 'kekalahan', 'pe', 'cozgosizur']","['bahaya', 'simeone', 'giovanni', 'simeone', 'obrak', 'abrik', 'pertahanan', 'ac', 'milan', 'sebelum', 'cetak', 'gol', 'sundulan', 'yang', 'beri', 'kekalahan', 'pe', 'cozgosizur']",bahaya simeone giovanni simeone obrak abrik pertahanan ac milan sebelum cetak gol sundulan yang beri kekalahan pe cozgosizur
195,@JCIndonesia Tetep optimis! 🙌 https://t.co/2cmfvRKoOl,jcindonesia tetep optimis cocmfvrkool,"['jcindonesia', 'tetep', 'optimis', 'cocmfvrkool']","['jcindonesia', 'tetep', 'optimis', 'cocmfvrkool']",jcindonesia tetep optimis cocmfvrkool
196,"Wake me up when September ends ~ 🎶 

Monza beri kejutan pada akhir September dengan kalahkan Juventus 1-0 🙂 sementa… https://t.co/4kYF6fVDI2",wake me up when september ends monza beri kejutan pada akhir september dengan kalahkan juventus     sementa cokyffvdi,"['wake', 'me', 'up', 'when', 'september', 'ends', 'monza', 'beri', 'kejutan', 'pada', 'akhir', 'september', 'dengan', 'kalahkan', 'juventus', 'sementa', 'cokyffvdi']","['wake', 'me', 'up', 'when', 'september', 'ends', 'monza', 'beri', 'kejutan', 'pada', 'akhir', 'september', 'dengan', 'kalahkan', 'juventus', 'sementa', 'cokyffvdi']",wake me up when september ends monza beri kejutan pada akhir september dengan kalahkan juventus sementa cokyffvdi
197,"Kuda Hitam LaLiga musim ini? 🐎 Athletic Bilbao dapat perlawanan sulit, tetapi akhirnya menang 3-2 atas Rayo Valleca… https://t.co/urVBEyU7TD",kuda hitam laliga musim ini athletic bilbao dapat perlawanan sulit tetapi akhirnya menang     atas rayo valleca courvbeyutd,"['kuda', 'hitam', 'laliga', 'musim', 'ini', 'athletic', 'bilbao', 'dapat', 'perlawanan', 'sulit', 'tetapi', 'akhirnya', 'menang', 'atas', 'rayo', 'valleca', 'courvbeyutd']","['kuda', 'hitam', 'laliga', 'musim', 'ini', 'athletic', 'bilbao', 'dapat', 'perlawanan', 'sulit', 'tetapi', 'akhirnya', 'menang', 'atas', 'rayo', 'valleca', 'courvbeyutd']",kuda hitam laliga musim ini athletic bilbao dapat perlawanan sulit tetapi akhirnya menang atas rayo valleca courvbeyutd
198,"Juventus saat ini sedang krisis. Menurut asisten Massimiliano Allegri, Marco Landucci, Si Nyonya Tua saat ini tak b… https://t.co/izV3P8heIO",juventus saat ini sedang krisis menurut asisten massimiliano allegri marco landucci si nyonya tua saat ini tak coizvpheio,"['juventus', 'saat', 'ini', 'sedang', 'krisis', 'menurut', 'asisten', 'massimiliano', 'allegri', 'marco', 'landucci', 'si', 'nyonya', 'tua', 'saat', 'ini', 'tak', 'coizvpheio']","['juventus', 'saat', 'ini', 'sedang', 'krisis', 'menurut', 'asisten', 'massimiliano', 'allegri', 'marco', 'landucci', 'si', 'nyonya', 'tua', 'saat', 'ini', 'tak', 'coizvpheio']",juventus saat ini sedang krisis menurut asisten massimiliano allegri marco landucci si nyonya tua saat ini tak coizvpheio
199,"Supersub pembungkam Juventus 🤐 Masuk pada menit ke-55, Christian Gytkjær cetak gol pemenang 19 menit kemudian yang… https://t.co/CxhMoSyF7Q",supersub pembungkam juventus masuk pada menit ke   christian gytkj cetak gol pemenang   menit kemudian yang co,"['supersub', 'pembungkam', 'juventus', 'masuk', 'pada', 'menit', 'ke', 'christian', 'gytkj', 'cetak', 'gol', 'pemenang', 'menit', 'kemudian', 'yang', 'co']","['supersub', 'pembungkam', 'juventus', 'masuk', 'pada', 'menit', 'ke', 'christian', 'gytkj', 'cetak', 'gol', 'pemenang', 'menit', 'kemudian', 'yang', 'co']",supersub pembungkam juventus masuk pada menit ke christian gytkj cetak gol pemenang menit kemudian yang co
